ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
1041,19,18,14-Apr-24,4,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1044,79,1,22-Mar-24,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1061,64,7,17-Dec-23,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1071,23,7,16-Sep-24,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1078,8,2,15-Dec-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1085,46,6,02-Jul-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1088,55,13,05-May-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1121,23,20,25-Jun-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1127,82,15,06-Jan-24,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1133,46,19,12-Sep-23,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1169,97,19,24-Jun-25,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1170,78,4,19-Dec-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1173,76,3,09-Aug-25,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1182,70,15,21-Aug-23,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1186,80,11,15-Oct-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1187,66,9,11-Jun-23,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1198,92,1,25-Jun-24,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1201,14,11,04-Aug-23,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1203,2,19,20-Jul-25,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1214,100,10,27-Aug-25,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1228,57,1,30-Nov-23,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1229,31,17,01-Jun-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1238,15,9,13-Jun-25,4,Customer    support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1242,22,19,08-Feb-25,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1257,93,10,05-Feb-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1265,81,20,29-Apr-23,4,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0
1270,72,16,11-Jul-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1277,20,11,28-Sep-23,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1298,82,1,13-Aug-24,4,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1299,44,18,02-Jul-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1300,6,11,14-Apr-24,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1301,79,13,28-May-25,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1303,99,3,22-Mar-24,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1306,89,1,03-Sep-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1308,46,5,03-Feb-25,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
1309,53,8,12-Oct-24,4,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0
1315,85,14,28-May-23,4,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1324,36,10,27-Dec-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1328,97,11,23-Dec-25,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1334,39,11,03-Apr-25,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
10,78,6,17-Jun-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
13,93,6,20-Aug-24,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
15,29,11,27-Jan-23,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
16,95,17,06-Jan-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
21,22,15,08-Apr-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
34,81,15,30-Mar-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
38,45,17,07-May-24,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
39,54,1,02-Oct-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
44,44,17,20-Apr-23,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0
54,33,8,03-May-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
72,29,4,29-May-23,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
73,68,19,05-May-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
86,78,3,06-Oct-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
101,61,18,11-Sep-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
102,4,2,22-Aug-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
112,87,3,26-May-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
124,36,16,17-Jul-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
125,55,11,20-Dec-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
130,88,3,22-Sep-25,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
131,42,5,16-Jun-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
136,17,3,27-Mar-25,5,Amazing  value  for    the  price.,0.7351,Positive,0.5 to 1.0
141,98,9,15-Oct-24,5,Amazing  value  for  the    price.,0.7351,Positive,0.5 to 1.0
142,15,7,04-Aug-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
150,4,15,18-Jun-24,5,"I  love  this  product,  will  buy    again!",0.6696,Positive,0.5 to 1.0
153,95,11,06-Nov-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
156,5,7,26-Jan-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
158,37,2,16-Apr-24,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
159,23,12,01-Sep-23,5,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0
170,53,13,23-Jun-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
173,15,16,30-May-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
182,21,11,08-Mar-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
192,42,17,04-Aug-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
195,75,5,25-Oct-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
202,33,9,06-Sep-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
205,88,12,06-Apr-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
217,62,11,19-Aug-23,5,Amazing  value    for  the  price.,0.7351,Positive,0.5 to 1.0
222,54,14,28-Feb-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
234,80,9,06-Mar-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
236,55,16,03-Mar-25,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
247,28,6,24-Nov-25,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0
252,6,6,18-Mar-25,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0
255,13,16,23-Jan-24,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
266,62,5,22-Feb-25,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0
268,98,17,28-Oct-23,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0
271,21,17,08-Aug-25,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
274,93,11,07-Apr-23,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
278,80,20,01-Mar-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
279,86,5,21-Jul-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
283,87,13,14-Feb-23,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
286,53,16,04-May-23,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
287,75,6,14-Feb-25,5,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0
288,68,17,21-Jun-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
289,87,15,04-Oct-23,5,Customer  support  was    very  helpful.,0.6997,Positive,0.5 to 1.0
291,17,7,06-Dec-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
292,15,7,19-Oct-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
331,68,4,17-Aug-23,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
332,2,10,06-Nov-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
335,75,14,12-Mar-24,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
340,95,17,16-Sep-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
346,84,15,27-Jun-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
353,36,15,08-Sep-25,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
359,79,15,04-May-24,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
360,33,15,09-Sep-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
361,71,7,12-Feb-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
364,46,8,26-Apr-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
375,73,4,16-Dec-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
377,77,4,29-Nov-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
383,54,13,05-Sep-24,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
389,14,2,14-Sep-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
392,93,11,29-Jun-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
398,17,7,02-Sep-23,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
408,17,4,12-Dec-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
409,59,19,22-Feb-23,5,"I  love  this  product,  will  buy    again!",0.6696,Positive,0.5 to 1.0
413,60,12,24-Aug-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
420,18,11,10-Jun-23,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
428,58,9,17-Jan-25,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0
434,7,18,25-Feb-23,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
435,65,1,28-Feb-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
437,73,4,24-Jun-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
444,22,16,20-Oct-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
450,92,4,04-Aug-24,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
451,68,11,18-Apr-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
462,85,14,02-Feb-23,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
468,12,12,09-Jan-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
478,79,6,23-Jul-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
480,90,9,22-Jul-23,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
482,49,10,11-Jul-25,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
485,66,18,10-Jun-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
493,26,2,16-Jul-24,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
505,82,2,11-Jul-24,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
513,21,3,09-Nov-25,5,Amazing  value    for  the  price.,0.7351,Positive,0.5 to 1.0
517,29,4,30-Mar-24,5,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0
530,48,10,24-Nov-25,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
541,73,20,08-Aug-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
543,64,17,31-Oct-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
548,40,12,11-Jan-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
553,60,20,26-Apr-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
555,69,18,24-Nov-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
564,9,12,13-Oct-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
575,93,14,19-Sep-25,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
576,71,9,04-Oct-25,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
593,62,8,12-Jun-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
598,3,2,04-Aug-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
599,94,19,01-Aug-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
601,25,11,31-Jul-25,5,Amazing    value  for  the  price.,0.7351,Positive,0.5 to 1.0
606,48,8,14-Oct-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
610,69,3,29-Jan-25,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
615,98,1,08-Jan-25,5,"Excellent    product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
619,68,14,06-Dec-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
624,82,14,28-Nov-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
625,32,10,20-Feb-23,5,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0
627,18,6,26-Jun-23,5,Amazing  value  for    the  price.,0.7351,Positive,0.5 to 1.0
639,14,12,07-Jul-24,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
643,89,16,07-Jan-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
644,97,10,25-Nov-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
645,23,20,02-Nov-23,5,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0
646,75,2,09-Oct-23,5,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
653,66,16,14-Jan-25,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
657,35,11,18-Oct-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
659,29,20,16-Mar-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
663,23,10,26-May-25,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0
668,55,4,25-Apr-24,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0
670,53,13,31-Mar-24,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0
672,95,14,15-Feb-25,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
676,6,12,14-Mar-24,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0
686,31,17,09-May-23,5,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
693,58,10,31-Aug-23,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0
708,70,17,20-Jan-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
709,1,16,25-Feb-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
710,88,7,26-Sep-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
711,39,12,07-Dec-23,5,"Excellent    product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
726,33,20,16-Oct-24,5,Customer  support  was    very  helpful.,0.6997,Positive,0.5 to 1.0
728,30,1,23-Aug-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
731,4,7,13-Jul-23,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0
736,72,6,17-Oct-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
746,24,13,28-Mar-24,5,"I  love    this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
747,84,1,27-Apr-23,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
751,58,17,11-Jul-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
753,94,4,29-Jan-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
769,77,7,02-Sep-24,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0
774,46,6,10-Dec-25,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
776,17,13,12-Jan-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
780,83,1,23-Oct-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
782,25,3,19-Aug-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
783,21,18,30-Nov-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
789,7,17,08-Apr-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
793,53,7,21-May-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
794,24,17,03-Dec-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
795,4,14,16-Dec-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
796,27,17,27-Feb-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
828,53,20,28-Feb-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
837,19,16,11-Dec-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
842,70,17,03-Oct-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
856,23,6,03-Jan-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
859,6,19,25-Jun-24,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
861,70,8,18-Apr-24,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
866,36,16,03-Mar-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
871,3,5,20-Mar-24,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
880,29,13,31-Jul-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
884,24,2,08-Nov-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
885,58,6,10-Sep-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
886,95,15,14-Feb-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
907,67,3,21-Oct-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
914,81,19,04-Mar-23,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
921,93,11,26-Jun-23,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
923,3,20,07-Feb-24,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0
929,47,5,09-Oct-24,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
931,73,8,27-Sep-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
932,11,20,26-Aug-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
934,44,3,26-Apr-23,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
935,71,12,28-Aug-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
939,42,6,09-Aug-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
942,69,2,19-Feb-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
943,70,19,15-Apr-23,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
950,96,9,09-Feb-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
952,46,15,14-Jan-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
959,85,9,01-Jan-25,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
961,74,20,10-Jul-24,5,"I  love  this    product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
965,25,7,15-Dec-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
967,94,12,22-Apr-24,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0
978,46,13,18-Jul-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
983,31,19,28-May-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
986,20,7,30-Nov-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
994,62,5,27-Nov-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1007,49,9,15-Feb-24,5,Amazing  value    for  the  price.,0.7351,Positive,0.5 to 1.0
1017,84,13,26-May-25,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1030,46,16,02-Oct-24,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1040,100,19,02-Mar-24,5,The  build  quality  is    impressive.,0.5106,Positive,0.5 to 1.0
1047,6,5,09-Oct-25,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1050,83,8,14-Jun-24,5,"Excellent  product,  highly    recommend!",0.7773,Positive,0.5 to 1.0
1062,93,13,21-Nov-23,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
1067,50,7,09-May-24,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1077,95,14,18-Apr-25,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1081,91,5,31-Jul-23,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1086,47,11,07-Apr-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1099,90,12,17-Mar-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1103,39,5,12-May-23,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1109,22,18,09-Jun-23,5,"Excellent  product,    highly  recommend!",0.7773,Positive,0.5 to 1.0
1112,40,1,07-Jun-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1124,6,9,22-Oct-25,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0
1129,80,10,06-Nov-24,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1131,97,2,02-Jun-25,5,The  build    quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1134,29,8,16-Jun-24,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1136,62,8,02-Mar-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1141,24,17,01-Apr-23,5,Customer    support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1144,24,8,29-Jan-24,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0
1145,61,8,25-Feb-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1147,79,5,09-May-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1151,46,15,19-Jan-25,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1153,53,10,17-Jun-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1166,63,15,10-Nov-24,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0
1172,33,15,03-Apr-25,5,The    build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1175,78,6,04-Jul-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1176,74,15,27-May-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1188,17,2,05-Apr-23,5,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0
1191,60,19,27-Aug-23,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1193,7,2,13-Jun-25,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1196,57,16,07-Jun-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1207,90,18,27-Jun-25,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0
1208,16,15,11-Jul-24,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1211,30,18,04-Oct-23,5,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0
1213,14,9,23-Dec-23,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1216,53,11,14-Apr-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1217,81,18,14-Jan-24,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0
1219,49,7,28-May-25,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1224,82,14,30-Nov-25,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1226,75,5,17-Aug-24,5,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0
1227,30,14,20-Jan-25,5,"Great  purchase,  very    satisfied.",0.8016,Positive,0.5 to 1.0
1239,49,15,07-Feb-24,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0
1243,92,10,08-Nov-23,5,"Great    purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
1244,8,7,20-Jan-24,5,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0
1258,80,1,13-Nov-23,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0
1264,72,7,07-May-23,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0
